code,ctp_eng,ctp_kor
45130135,Gyeongjang-dong,경장동
45130136,Gyeongam-dong,경암동
45130137,Guam-dong,구암동
45130138,Naeheung-dong,내흥동
45130139,Gaejeong-dong,개정동
45130140,Sajeong-dong,사정동
45130141,Susong-dong,수송동
45130142,Mijang-dong,미장동
45130143,Jigok-dong,지곡동
45130144,Naun-dong,나운동
45130145,Miryong-dong,미룡동
45130146,Soryong-dong,소룡동
45130147,Osikdo-dong,오식도동
45130148,Bieungdo-dong,비응도동
45130149,Singwan-dong,신관동
45130150,Gaesa-dong,개사동
45130151,Sanbuk-dong,산북동
45130152,Naecho-dong,내초동
45130250,Okgu-eup,옥구읍
45130310,Oksan-myeon,옥산면
45130320,Hoehyeon-myeon,회현면
45130330,Impi-myeon,임피면
45130340,Seosu-myeon,서수면
45130350,Daeya-myeon,대야면
45130360,Gaejeong-myeon,개정면
45130370,Seongsan-myeon,성산면
45130380,Napo-myeon,나포면
45130390,Okdo-myeon,옥도면
45130400,Okseo-myeon,옥서면
45140101,Changin-dong 1(il)-ga,창인동1가
45140102,Changin-dong 2(i)-ga,창인동2가
45140103,Jungang-dong 1(il)-ga,중앙동1가
45140104,Jungang-dong 2(i)-ga,중앙동2가
45140105,Jungang-dong 3(sam)-ga,중앙동3가
45140106,Pyeonghwa-dong,평화동
45140107,Galsan-dong,갈산동
45140108,Juhyeon-dong,주현동
45140109,Inhwa-dong 1(il)-ga,인화동1가
45140110,Inhwa-dong 2(i)-ga,인화동2가
45140111,Dongsan-dong,동산동
45140112,Ma-dong,마동
45140113,Namjung-dong,남중동
45140114,Mohyeon-dong 1(il)-ga,모현동1가
45140115,Mohyeon-dong 2(i)-ga,모현동2가
45140116,Songhak-dong,송학동
45140117,Mokcheon-dong,목천동
45140118,Manseok-dong,만석동
45140119,Hyeonyeong-dong,현영동
45140120,Sinyong-dong,신용동
45140121,Sin-dong,신동
45140122,Yeongdeung-dong,영등동
45140123,Eoyang-dong,어양동
45140124,Sinheung-dong,신흥동
45140125,Geumgang-dong,금강동
45140126,Seoktan-dong,석탄동
45140127,Palbong-dong,팔봉동
45140128,Deokgi-dong,덕기동
45140129,Seogwang-dong,석왕동
45140130,Eungi-dong,은기동
45140131,Jeongjok-dong,정족동
45140132,Imsang-dong,임상동
45140133,Wolseong-dong,월성동
45140134,Busong-dong,부송동
45140135,Yongje-dong,용제동
45140136,Seogam-dong,석암동
45140250,Hamyeol-eup,함열읍
45140310,Osan-myeon,오산면
45140320,Hwangdeung-myeon,황등면
45140330,Hamna-myeon,함라면
45140340,Ungpo-myeon,웅포면
45140350,Seongdang-myeon,성당면
45140360,Yongan-myeon,용안면
45140370,Nangsan-myeon,낭산면
45140380,Mangseong-myeon,망성면
45140390,Yeosan-myeon,여산면
45140400,Geumma-myeon,금마면
45140410,Wanggung-myeon,왕궁면
45140420,Chunpo-myeon,춘포면
45140430,Samgi-myeon,삼기면
45140440,Yongdong-myeon,용동면
45180101,Suseong-dong,수성동
45180102,Jangmyeong-dong,장명동
45180103,Sang-dong,상동
45180104,Sigi-dong,시기동
45180105,Yeonji-dong,연지동
45180106,Nongso-dong,농소동
45180107,Hamo-dong,하모동
45180108,Sangpyeong-dong,상평동
45180109,Gwagyo-dong,과교동
45180110,Samsan-dong,삼산동
45180111,Jinsan-dong,진산동
45180112,Geumbung-dong,금붕동
45180113,Songsan-dong,송산동
45180114,Sinwol-dong,신월동
45180115,Yongsan-dong,용산동
45180116,Gyoam-dong,교암동
45180117,Bujeon-dong,부전동
45180118,Ssangam-dong,쌍암동
45180119,Naejang-dong,내장동
45180120,Yeongpa-dong,영파동
45180121,Habuk-dong,하북동
45180122,Guryong-dong,구룡동
45180123,Heugam-dong,흑암동
45180124,Yonggye-dong,용계동
45180125,Gongpyeong-dong,공평동
45180126,Mangje-dong,망제동
45180127,Sinjeong-dong,신정동
45180250,Sintaein-eup,신태인읍
45180310,Buk-myeon,북면
45180320,Ibam-myeon,입암면
45180330,Soseong-myeon,소성면
45180340,Gobu-myeon,고부면
45180350,Yeongwon-myeon,영원면
45180360,Deokcheon-myeon,덕천면
45180370,Ipyeong-myeon,이평면
45180380,Jeongu-myeon,정우면
45180390,Taein-myeon,태인면
45180400,Gamgok-myeon,감곡면
45180410,Ongdong-myeon,옹동면
45180420,Chilbo-myeon,칠보면
45180430,Sannae-myeon,산내면
45180440,Sanoe-myeon,산외면
45190101,Dongchung-dong,동충동
45190102,Hajeong-dong,하정동
45190103,Jukhang-dong,죽항동
45190104,Ssanggyo-dong,쌍교동
45190105,Cheongeo-dong,천거동
45190106,Geum-dong,금동
45190107,Josan-dong,조산동
45190108,Wanjeong-dong,왕정동
45190109,Sinjeong-dong,신정동
45190110,Hwajeong-dong,화정동
45190111,Hyanggyo-dong,향교동
45190112,Yongjeong-dong,용정동
45190113,Gwangchi-dong,광치동
45190114,Naecheok-dong,내척동
45190115,Sangok-dong,산곡동
45190116,Dotong-dong,도통동
45190117,Wollak-dong,월락동
45190118,Gojuk-dong,고죽동
45190119,Sikjeong-dong,식정동
45190120,Galchi-dong,갈치동
45190121,Noam-dong,노암동
45190122,Eohyeon-dong,어현동
45190123,Sinchon-dong,신촌동
45190250,Unbong-eup,운봉읍
45190310,Jucheon-myeon,주천면
45190320,Suji-myeon,수지면
45190330,Songdong-myeon,송동면
45190340,Jusaeng-myeon,주생면
45190350,Geumji-myeon,금지면
45190360,Daegang-myeon,대강면
45190370,Daesan-myeon,대산면
45190380,Samae-myeon,사매면
45190390,Deokgwa-myeon,덕과면
45190400,Bojeol-myeon,보절면
45190410,Sandong-myeon,산동면
45190420,Ibaek-myeon,이백면
45190450,Ayeong-myeon,아영면
45190460,Sannae-myeon,산내면
45190470,Inwol-myeon,인월면
45210101,Yochon-dong,요촌동
45210102,Sinpung-dong,신풍동
45210103,Yong-dong,용동
45210104,Geomsan-dong,검산동
45210105,Sun-dong,순동
45210106,Baekhak-dong,백학동
45210107,Seoam-dong,서암동
45210108,Singok-dong,신곡동
45210109,Gyo-dong,교동
45210110,Oksan-dong,옥산동
45210111,Galgong-dong,갈공동
45210112,Ha-dong,하동
45210113,Heungsa-dong,흥사동
45210114,Sangdong-dong,상동동
45210115,Wolseong-dong,월성동
45210116,Hwangsan-dong,황산동
45210117,Nanbong-dong,난봉동
45210118,Ojeong-dong,오정동
45210119,Bokjuk-dong,복죽동
45210120,Ipseok-dong,입석동
45210121,Janghwa-dong,장화동
45210122,Sindeok-dong,신덕동
45210123,Wolbong-dong,월봉동
45210124,Sinwol-dong,신월동
45210125,Yeonjeong-dong,연정동
45210126,Myeongdeok-dong,명덕동
45210127,Jewol-dong,제월동
45210128,Dojang-dong,도장동
45210129,Seojeong-dong,서정동
45210130,Yangjeon-dong,양전동
45210250,Mangyeong-eup,만경읍
45210320,Juksan-myeon,죽산면
45210330,Baeksan-myeon,백산면
45210340,Yongji-myeon,용지면
45210350,Baekgu-myeon,백구면
45210360,Buryang-myeon,부량면
45210380,Gongdeok-myeon,공덕면
45210390,Cheongha-myeon,청하면
45210400,Seongdeok-myeon,성덕면
45210410,Jinbong-myeon,진봉면
45210420,Geumgu-myeon,금구면
45210430,Bongnam-myeon,봉남면
45210440,Hwangsan-myeon,황산면
45210450,Geumsan-myeon,금산면
45210460,Gwanghwal-myeon,광활면
45710250,Samnye-eup,삼례읍
45710253,Bongdong-eup,봉동읍
45710256,Yongjin-eup,용진읍
45710320,Sanggwan-myeon,상관면
45710330,Iseo-myeon,이서면
45710340,Soyang-myeon,소양면
45710350,Gui-myeon,구이면
45710360,Gosan-myeon,고산면
45710370,Bibong-myeon,비봉면
45710380,Unju-myeon,운주면
45710390,Hwasan-myeon,화산면
45710400,Dongsang-myeon,동상면
45710410,Gyeongcheon-myeon,경천면
45720250,Jinan-eup,진안읍
45720310,Yongdam-myeon,용담면
45720320,Ancheon-myeon,안천면
45720330,Donghyang-myeon,동향면
45720340,Sangjeon-myeon,상전면
45720350,Baegun-myeon,백운면
45720360,Seongsu-myeon,성수면
45720370,Maryeong-myeon,마령면
45720380,Bugwi-myeon,부귀면
45720390,Jeongcheon-myeon,정천면
45720400,Jucheon-myeon,주천면
45730250,Muju-eup,무주읍
45730310,Mupung-myeon,무풍면
45730320,Seolcheon-myeon,설천면
45730330,Jeoksang-myeon,적상면
45730340,Anseong-myeon,안성면
45730350,Bunam-myeon,부남면
45740250,Jangsu-eup,장수읍
45740310,Sanseo-myeon,산서면
45740320,Beonam-myeon,번암면
45740335,Janggye-myeon,장계면
45740340,Cheoncheon-myeon,천천면
45740350,Gyenam-myeon,계남면
45740360,Gyebuk-myeon,계북면
45750250,Imsil-eup,임실읍
45750310,Cheongung-myeon,청웅면
45750320,Unam-myeon,운암면
45750330,Sinpyeong-myeon,신평면
45750340,Seongsu-myeon,성수면
45750355,Osu-myeon,오수면
45750360,Sindeok-myeon,신덕면
45750370,Samgye-myeon,삼계면
45750380,Gwanchon-myeon,관촌면
45750390,Gangjin-myeon,강진면
45750400,Deokchi-myeon,덕치면
45750410,Jisa-myeon,지사면
45770250,Sunchang-eup,순창읍
45770310,Ingye-myeon,인계면
45770320,Donggye-myeon,동계면
45770330,Pungsan-myeon,풍산면
45770340,Geumgwa-myeon,금과면
45770350,Paldeok-myeon,팔덕면
45770360,Ssangchi-myeon,쌍치면
45770370,Bokheung-myeon,복흥면
45770380,Jeokseong-myeon,적성면
45770390,Yudeung-myeon,유등면
45770400,Gurim-myeon,구림면
45790250,Gochang-eup,고창읍
45790310,Gosu-myeon,고수면
45790320,Asan-myeon,아산면
45790330,Mujang-myeon,무장면
45790340,Gongeum-myeon,공음면
45790350,Sangha-myeon,상하면
45790360,Haeri-myeon,해리면
45790370,Seongsong-myeon,성송면
45790380,Daesan-myeon,대산면
45790390,Simwon-myeon,심원면
45790400,Heungdeok-myeon,흥덕면
45790410,Seongnae-myeon,성내면
45790420,Sillim-myeon,신림면
45790430,Buan-myeon,부안면
45800250,Buan-eup,부안읍
45800310,Jusan-myeon,주산면
45800320,Dongjin-myeon,동진면
45800330,Haengan-myeon,행안면
45800340,Gyehwa-myeon,계화면
45800350,Boan-myeon,보안면
45800360,Byeonsan-myeon,변산면
45800370,Jinseo-myeon,진서면
45800380,Baeksan-myeon,백산면
45800390,Sangseo-myeon,상서면
45800400,Haseo-myeon,하서면
45800410,Julpo-myeon,줄포면
45800420,Wido-myeon,위도면
46110101,Yongdang-dong,용당동
46110102,Sanjeong-dong,산정동
46110103,Yeonsan-dong,연산동
46110104,Daeseong-dong,대성동
46110105,Yang-dong,양동
46110106,Bukgyo-dong,북교동
46110107,Namgyo-dong,남교동
46110108,Honam-dong,호남동
46110109,Daean-dong,대안동
46110110,Changpyeong-dong,창평동
46110111,Myeongnyun-dong,명륜동
46110112,Juk-dong,죽동
46110113,Muan-dong,무안동
46110114,Cheukhu-dong,측후동
46110115,Sangnak-dong 1(il)-ga,상락동1가
46110116,Sangnak-dong 2(i)-ga,상락동2가
46110117,Bongman-dong,복만동
46110118,Dongmyeong-dong,동명동
46110119,Gwang-dong 1(il)-ga,광동1가
46110120,Gwang-dong 2(i)-ga,광동2가
46110121,Gwang-dong 3(sam)-ga,광동3가
46110122,Yeonghae-dong 1(il)-ga,영해동1가
46110123,Yeonghae-dong 2(i)-ga,영해동2가
46110124,Haengbok-dong 1(il)-ga,행복동1가
46110125,Haengbok-dong 2(i)-ga,행복동2가
46110126,Chukbok-dong 1(il)-ga,축복동1가
46110127,Chukbok-dong 2(i)-ga,축복동2가
46110128,Chukbok-dong 3(sam)-ga,축복동3가
46110129,Bogwang-dong 1(il)-ga,보광동1가
46110130,Bogwang-dong 3(i)-ga,보광동2가
46110131,Bogwang-dong 4(sam)-ga,보광동3가
46110132,Yudal-dong,유달동
46110133,Daeui-dong 1(il)-ga,대의동1가
46110134,Daeui-dong 2(i)-ga,대의동2가
46110135,Daeui-dong 3(sam)-ga,대의동3가
46110136,Jungang-dong 1(il)-ga,중앙동1가
46110137,Jungang-dong 2(i)-ga,중앙동2가
46110138,Jungang-dong 3(sam)-ga,중앙동3가
46110139,Manho-dong,만호동
46110140,Sugang-dong 1(il)-ga,수강동1가
46110141,Sugang-dong 2(i)-ga,수강동2가
46110142,Haean-dong 1(il)-ga,해안동1가
46110143,Haean-dong 2(i)-ga,해안동2가
46110144,Haean-dong 3(sam)-ga,해안동3가
46110145,Haean-dong 4(sa)-ga,해안동4가
46110146,Hang-dong,항동
46110147,Jung-dong 1(il)-ga,중동1가
46110148,Jung-dong 2(i)-ga,중동2가
46110149,Yu-dong,유동
46110150,Geum-dong 1(il)-ga,금동1가
46110151,Geum-dong 2(il)-ga,금동2가
46110152,Gyeong-dong 1(il)-ga,경동1가
46110153,Gyeong-dong 2(i)-ga,경동2가
46110154,Seosan-dong,서산동
46110155,Geumhwa-dong,금화동
46110156,Ongeum-dong,온금동
46110157,Jukgyo-dong,죽교동
46110158,Sang-dong,상동
46110159,Yonghae-dong,용해동
46110160,Seokhyeon-dong,석현동
46110161,Dal-dong,달동
46110162,Yuldo-dong,율도동
46110163,Daeyang-dong,대양동
46110164,Ogam-dong,옥암동
46130101,Jonghwa-dong,종화동
46130102,Sujeong-dong,수정동
46130103,Gonghwa-dong,공화동
46130104,Gwanmun-dong,관문동
46130105,Goso-dong,고소동
46130106,Dongsan-dong,동산동
46130107,Jungang-dong,중앙동
46130108,Gyo-dong,교동
46130109,Gunja-dong,군자동
46130110,Chungmu-dong,충무동
46130111,Yeondeung-dong,연등동
46130112,Gwangmu-dong,광무동
46130113,Seogyo-dong,서교동
46130114,Bonggang-dong,봉강동
46130115,Bongsan-dong,봉산동
46130116,Namsan-dong,남산동
46130117,Guk-dong,국동
46130118,Sinwol-dong,신월동
46130119,Yeoseo-dong,여서동
46130120,Munsu-dong,문수동
46130121,Orim-dong,오림동
46130122,Mipyeong-dong,미평동
46130123,Dundeok-dong,둔덕동
46130124,Ocheon-dong,오천동
46130125,Manheung-dong,만흥동
46130126,Deokchung-dong,덕충동
46130127,Gyeongho-dong,경호동
46130128,Hak-dong,학동
46130129,Hagyong-dong,학용동
46130130,Ansan-dong,안산동
46130131,Soho-dong,소호동
46130132,Sijeon-dong,시전동
46130133,Singi-dong,신기동
46130134,Ungcheon-dong,웅천동
46130135,Seonwon-dong,선원동
46130136,Yeocheon-dong,여천동
46130137,Hwajang-dong,화장동
46130138,Jusam-dong,주삼동
46130139,Bonggye-dong,봉계동
46130140,Haesan-dong,해산동
46130141,Hwachi-dong,화치동
46130142,Wolha-dong,월하동
46130143,Pyeongyeo-dong,평여동
46130144,Jungheung-dong,중흥동
46130145,Jeongnyang-dong,적량동
46130146,Wollae-dong,월내동
46130147,Myodo-dong,묘도동
46130148,Nakpo-dong,낙포동
46130149,Sindeok-dong,신덕동
46130150,Sangam-dong,상암동
46130151,Homyeong-dong,호명동
46130250,Dolsan-eup,돌산읍
46130310,Sora-myeon,소라면
46130320,Yulchon-myeon,율촌면
46130330,Hwayang-myeon,화양면
46130340,Nam-myeon,남면
46130350,Hwajeong-myeon,화정면
46130360,Samsan-myeon,삼산면
46150101,Samgeo-dong,삼거동
46150102,Waryong-dong,와룡동
46150103,Yeong-dong,영동
46150104,Okcheon-dong,옥천동
46150105,Haeng-dong,행동
46150106,Geumgok-dong,금곡동
46150107,Maegok-dong,매곡동
46150108,Seokhyeon-dong,석현동
46150109,Gagok-dong,가곡동
46150110,Yongdang-dong,용당동
46150111,Jogok-dong,조곡동
46150112,Saengmok-dong,생목동
46150113,Deogam-dong,덕암동
46150114,Yeonhyang-dong,연향동
46150115,Pungdeok-dong,풍덕동
46150116,Namjeong-dong,남정동
46150117,Inje-dong,인제동
46150118,Jeojeon-dong,저전동
46150119,Jangcheon-dong,장천동
46150120,Namnae-dong,남내동
46150121,Jungang-dong,중앙동
46150122,Dongoe-dong,동외동
46150123,Gyoryang-dong,교량동
46150124,Daeryong-dong,대룡동
46150125,Hongnae-dong,홍내동
46150126,Ocheon-dong,오천동
46150127,Deogwol-dong,덕월동
46150128,Yaheung-dong,야흥동
46150129,Inwol-dong,인월동
46150130,Anpung-dong,안풍동
46150131,Daedae-dong,대대동
46150132,Wangji-dong,왕지동
46150133,Jorye-dong,조례동
46150250,Seungju-eup,승주읍
46150310,Haeryong-myeon,해룡면
46150320,Seo-myeon,서면
46150330,Hwangjeon-myeon,황전면
46150340,Woldeung-myeon,월등면
46150350,Juam-myeon,주암면
46150360,Songgwang-myeon,송광면
46150370,Oeseo-myeon,외서면
46150380,Nagan-myeon,낙안면
46150390,Byeollyang-myeon,별량면
46150400,Sangsa-myeon,상사면
46170101,Togye-dong,토계동
46170102,Songwol-dong,송월동
46170103,Anchang-dong,안창동
46170104,Samyeong-dong,삼영동
46170105,Gyo-dong,교동
46170106,Seonae-dong,서내동
46170107,Sanjeong-dong,산정동
46170108,Gyeonghyeon-dong,경현동
46170109,Bosan-dong,보산동
46170110,Geumgye-dong,금계동
46170111,Geumseong-dong,금성동
46170112,Namnae-dong,남내동
46170113,Gwawon-dong,과원동
46170114,Seongbuk-dong,성북동
46170115,Jungang-dong,중앙동
46170116,Daeho-dong,대호동
46170117,Songchon-dong,송촌동
46170118,Seokhyeon-dong,석현동
46170119,Cheong-dong,청동
46170120,Namoe-dong,남외동
46170121,Jungnim-dong,죽림동
46170122,Samdo-dong,삼도동
46170123,Yeongsan-dong,영산동
46170124,Yongsan-dong,용산동
46170125,Gwanjeong-dong,관정동
46170126,Pyeongsan-dong,평산동
46170127,Budeok-dong,부덕동
46170128,Ichang-dong,이창동
46170129,Daegi-dong,대기동
46170130,Ungok-dong,운곡동
46170131,Dongsu-dong,동수동
46170132,Oryang-dong,오량동
46170133,Jinpo-dong,진포동
46170134,Bitgaram-dong,빛가람동
46170250,Nampyeong-eup,남평읍
46170310,Seji-myeon,세지면
46170320,Wanggok-myeon,왕곡면
46170330,Bannam-myeon,반남면
46170340,Gongsan-myeon,공산면
46170350,Donggang-myeon,동강면
46170360,Dasi-myeon,다시면
46170370,Munpyeong-myeon,문평면
46170380,Noan-myeon,노안면
46170390,Geumcheon-myeon,금천면
46170400,Sanpo-myeon,산포면
46170420,Dado-myeon,다도면
46170430,Bonghwang-myeon,봉황면
46230101,Hwanggeum-dong,황금동
46230102,Hwanggil-dong,황길동
46230103,Doi-dong,도이동
46230104,Seonghwang-dong,성황동
46230105,Junggun-dong,중군동
46230106,Jung-dong,중동
46230107,Ma-dong,마동
46230108,Gwangyeong-dong,광영동
46230109,Taein-dong,태인동
46230110,Geumho-dong,금호동
46230250,Gwangyang-eup,광양읍
46230310,Bonggang-myeon,봉강면
46230320,Ongnyong-myeon,옥룡면
46230330,Okgok-myeon,옥곡면
46230340,Jinsang-myeon,진상면
46230350,Jinwol-myeon,진월면
46230360,Daap-myeon,다압면
46710250,Damyang-eup,담양읍
46710310,Bongsan-myeon,봉산면
46710320,Goseo-myeon,고서면
46710335,Gasamunhak-myeon,가사문학면
46710340,Changpyeong-myeon,창평면
46710350,Daedeok-myeon,대덕면
46710360,Mujeong-myeon,무정면
46710370,Geumseong-myeon,금성면
46710380,Yong-myeon,용면
46710390,Wolsan-myeon,월산면
46710400,Subuk-myeon,수북면
46710410,Daejeon-myeon,대전면
46720250,Gokseong-eup,곡성읍
46720310,Ogok-myeon,오곡면
46720320,Samgi-myeon,삼기면
46720330,Seokgok-myeon,석곡면
46720340,Moksadong-myeon,목사동면
46720350,Jukgok-myeon,죽곡면
46720360,Godal-myeon,고달면
46720370,Okgwa-myeon,옥과면
46720380,Ip-myeon,입면
46720390,Gyeom-myeon,겸면
46720400,Osan-myeon,오산면
46730250,Gurye-eup,구례읍
46730310,Muncheok-myeon,문척면
46730320,Ganjeon-myeon,간전면
46730330,Toji-myeon,토지면
46730340,Masan-myeon,마산면
46730350,Gwangui-myeon,광의면
46730360,Yongbang-myeon,용방면
46730370,Sandong-myeon,산동면
46770250,Goheung-eup,고흥읍
46770253,Doyang-eup,도양읍
46770310,Pungyang-myeon,풍양면
46770320,Dodeok-myeon,도덕면
46770330,Geumsan-myeon,금산면
46770340,Dohwa-myeon,도화면
46770350,Podu-myeon,포두면
46770360,Bongnae-myeon,봉래면
46770370,Jeomam-myeon,점암면
46770380,Gwayeok-myeon,과역면
46770390,Namyang-myeon,남양면
46770400,Donggang-myeon,동강면
46770410,Daeseo-myeon,대서면
46770420,Duwon-myeon,두원면
46770440,Yeongnam-myeon,영남면
46770450,Dongil-myeon,동일면
46780250,Boseong-eup,보성읍
46780253,Beolgyo-eup,벌교읍
46780310,Nodong-myeon,노동면
46780320,Miryeok-myeon,미력면
46780330,Gyeombaek-myeon,겸백면
46780340,Yureo-myeon,율어면
46780350,Bongnae-myeon,복내면
46780360,Mundeok-myeon,문덕면
46780370,Joseong-myeon,조성면
46780380,Deungnyang-myeon,득량면
46780390,Hoecheon-myeon,회천면
46780400,Ungchi-myeon,웅치면
46790250,Hwasun-eup,화순읍
46790310,Hancheon-myeon,한천면
46790320,Chunyang-myeon,춘양면
46790330,Cheongpung-myeon,청풍면
46790340,Iyang-myeon,이양면
46790350,Neungju-myeon,능주면
46790360,Dogok-myeon,도곡면
46790370,Doam-myeon,도암면
46790380,Iseo-myeon,이서면
46790395,Baega-myeon,백아면
46790400,Dongbok-myeon,동복면
46790415,Sapyeong-myeon,사평면
46790420,Dong-myeon,동면
46800250,Jangheung-eup,장흥읍
46800253,Gwansan-eup,관산읍
46800256,Daedeok-eup,대덕읍
46800310,Yongsan-myeon,용산면
46800320,Anyang-myeon,안양면
46800330,Jangdong-myeon,장동면
46800340,Jangpyeong-myeon,장평면
46800350,Yuchi-myeon,유치면
46800360,Busan-myeon,부산면
46800370,Hoejin-myeon,회진면
46810250,Gangjin-eup,강진읍
46810310,Gundong-myeon,군동면
46810320,Chillyang-myeon,칠량면
